Date,TimeStamp,Latitude,Longitude,Wind Direction,Wind Speed,Rudder Angle,Thruster Power,GPS Course,GPS Speed,Yaw,Pitch,Roll,Magnetometer Heading,Temperature,Pressure,Altitude,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Going to waypoint,Autopilot on?
15/11/2018 12:42:00,37.77,-5.839583,-35.201301,0.00,0.00,2.00,4.00,232.37,0.56,-138.75,-6.49,-2.72,48.13,32.00,1004.13,143.55,4.56,-31.12,256.00,0.00,-0.00,-0.01,66.53,-77.18,66.53,0,0
15/11/2018 12:42:00,38.11,-5.839583,-35.201301,0.00,0.00,9.00,4.00,232.37,0.56,-138.60,-6.57,-3.09,48.95,32.00,1004.13,143.05,3.55,-30.12,253.94,-0.00,-0.01,-0.01,66.10,-78.01,66.10,0,0
15/11/2018 12:42:01,38.46,-5.839585,-35.201305,0.00,0.00,9.00,4.00,232.37,0.56,-138.64,-6.74,-3.20,48.52,32.00,1004.07,143.80,5.58,-30.12,254.97,-0.00,-0.00,-0.01,67.37,-78.42,67.37,0,0
15/11/2018 12:42:01,38.82,-5.839585,-35.201305,0.00,0.00,9.00,3.00,232.37,0.56,-138.44,-6.69,-2.88,49.22,32.00,1004.10,143.30,3.55,-31.12,254.97,0.00,0.00,-0.01,66.10,-78.42,66.10,0,0
15/11/2018 12:42:01,39.16,-5.839585,-35.201305,0.00,0.00,6.00,4.00,184.63,1.30,-138.56,-6.36,-2.79,48.34,32.00,1004.13,142.46,4.56,-31.12,254.97,0.00,0.00,-0.01,66.10,-76.76,66.10,0,0
15/11/2018 12:42:01,39.51,-5.839585,-35.201305,0.00,0.00,9.00,4.00,184.63,1.30,-138.55,-6.55,-3.23,48.04,32.00,1004.16,143.30,4.56,-29.11,254.97,0.00,-0.00,-0.01,67.37,-77.18,67.37,0,0
15/11/2018 12:42:01,39.85,-5.839585,-35.201305,0.00,0.00,6.00,4.00,184.63,1.30,-138.43,-6.48,-2.84,49.12,32.00,1004.13,143.80,30.92,-38.15,280.72,0.00,0.02,-0.01,66.53,-78.84,66.53,0,0
15/11/2018 12:42:03,40.22,-5.839593,-35.201305,0.00,0.00,4.00,1.00,228.05,0.57,-138.47,-6.95,-2.70,50.23,32.00,1004.07,143.05,9.63,-31.12,257.03,0.03,0.10,-0.00,66.53,-78.42,66.53,0,0
15/11/2018 12:42:03,40.57,-5.839593,-35.201305,0.00,0.00,4.00,0.00,228.05,0.57,-138.86,-6.44,-2.89,48.87,32.00,1004.10,143.05,1.52,-32.13,259.09,-0.00,-0.02,-0.01,66.95,-77.59,66.95,0,0
15/11/2018 12:42:04,40.92,-5.839592,-35.201305,0.00,0.00,4.00,0.00,228.05,0.57,-138.76,-6.70,-2.13,47.38,32.00,1004.13,143.55,2.53,-31.12,254.97,0.00,-0.00,-0.01,67.80,-76.35,67.80,0,0
15/11/2018 12:42:04,41.27,-5.839592,-35.201305,0.00,0.00,6.00,1.00,228.05,0.57,-138.43,-6.55,-2.95,48.33,32.00,1004.16,143.30,5.58,-30.12,254.97,0.00,0.00,-0.00,66.53,-77.18,66.53,0,0
15/11/2018 12:42:04,41.61,-5.839592,-35.201305,0.00,0.00,4.00,1.00,228.05,0.57,-138.55,-6.35,-3.07,48.11,31.90,1004.04,143.30,4.56,-30.12,254.97,0.00,0.00,-0.01,68.22,-78.01,68.22,0,0
15/11/2018 12:42:05,41.95,-5.839590,-35.201305,0.00,0.00,4.00,0.00,228.05,0.57,-138.53,-6.74,-3.03,48.30,31.90,1004.23,143.80,3.55,-31.12,254.97,0.00,-0.00,-0.02,66.95,-77.18,66.95,0,0
15/11/2018 12:42:05,42.30,-5.839590,-35.201305,0.00,0.00,2.00,0.00,228.05,0.57,-138.43,-6.70,-3.18,48.55,32.00,1004.16,143.30,5.58,-30.12,253.94,0.00,-0.00,-0.01,66.53,-77.59,66.53,0,0
15/11/2018 12:42:06,42.64,-5.839590,-35.201309,0.00,0.00,2.00,0.00,228.05,0.57,-138.41,-6.62,-2.87,48.64,32.00,1004.01,143.30,3.55,-31.12,256.00,0.01,0.00,-0.01,66.95,-78.01,66.95,0,0
15/11/2018 12:42:06,42.99,-5.839590,-35.201309,0.00,0.00,2.00,0.00,228.05,0.57,-138.42,-6.74,-2.97,48.53,32.00,1004.20,143.55,4.56,-31.12,254.97,0.00,0.00,-0.01,66.95,-78.01,66.95,0,0
15/11/2018 12:42:06,43.34,-5.839590,-35.201309,0.00,0.00,2.00,0.00,228.05,0.57,-138.38,-6.70,-3.01,48.55,32.00,1004.10,143.30,4.56,-30.12,257.03,0.00,0.00,-0.01,66.95,-78.01,66.95,0,0
15/11/2018 12:42:07,43.69,-5.839592,-35.201305,0.00,0.00,4.00,0.00,228.05,0.57,-138.41,-6.50,-2.79,49.34,32.00,1004.13,143.55,4.56,-31.12,254.97,0.00,0.00,-0.01,65.68,-78.42,65.68,0,0
15/11/2018 12:42:07,44.04,-5.839592,-35.201305,0.00,0.00,2.00,0.00,228.05,0.57,-138.50,-6.56,-2.83,49.08,32.00,1004.04,143.55,4.56,-31.12,257.03,0.00,-0.00,-0.01,66.10,-78.42,66.10,0,0
15/11/2018 12:42:08,44.38,-5.839592,-35.201305,0.00,0.00,2.00,0.00,228.05,0.57,-138.52,-6.36,-2.84,48.32,32.00,1004.10,143.30,4.56,-30.12,256.00,0.00,0.00,-0.01,68.22,-78.84,68.22,0,0
15/11/2018 12:42:08,44.72,-5.839592,-35.201305,0.00,0.00,2.00,0.00,323.07,0.28,-138.41,-6.49,-2.82,49.43,32.00,1004.07,143.05,3.55,-30.12,253.94,0.00,0.00,-0.01,66.10,-79.25,66.10,0,0
15/11/2018 12:42:08,45.07,-5.839592,-35.201305,0.00,0.00,2.00,0.00,323.07,0.28,-138.50,-6.48,-2.77,48.86,32.00,1004.04,143.80,3.55,-30.12,256.00,0.00,0.00,-0.01,66.53,-78.42,66.53,0,0
15/11/2018 12:42:09,45.42,-5.839588,-35.201309,0.00,0.00,4.00,4.00,323.07,0.28,-138.47,-6.68,-3.00,48.42,32.00,1004.16,143.05,4.56,-30.12,256.00,0.00,-0.00,-0.01,66.53,-77.18,66.53,0,0
15/11/2018 12:42:09,45.77,-5.839588,-35.201309,0.00,0.00,2.00,4.00,323.07,0.28,-138.29,-6.48,-2.82,48.64,32.00,1003.98,143.55,4.56,-30.12,256.00,0.00,0.00,-0.02,66.53,-77.59,66.53,0,0
15/11/2018 12:42:10,46.12,-5.839588,-35.201313,0.00,0.00,0.00,1.00,323.07,0.28,-138.37,-6.75,-2.83,48.34,32.00,1004.13,142.21,4.56,-30.12,257.03,-0.00,-0.00,-0.00,66.53,-76.76,66.53,0,0
15/11/2018 12:42:10,46.47,-5.839588,-35.201313,0.00,0.00,0.00,0.00,227.64,0.70,-138.40,-6.48,-2.99,48.64,32.00,1004.17,142.71,3.55,-30.12,256.00,0.00,0.00,-0.01,66.53,-77.59,66.53,0,0
15/11/2018 12:42:10,46.82,-5.839588,-35.201313,0.00,0.00,0.00,0.00,227.64,0.70,-138.56,-6.71,-2.98,48.07,32.00,1004.10,143.55,5.58,-31.12,256.00,0.00,0.00,-0.02,67.37,-77.18,67.37,0,0
15/11/2018 12:42:11,47.17,-5.839588,-35.201313,0.00,0.00,0.00,1.00,227.64,0.70,-138.25,-6.47,-3.04,48.81,32.00,1004.13,143.05,3.55,-30.12,254.97,0.01,0.00,-0.01,66.95,-78.42,66.95,0,0
15/11/2018 12:42:11,47.51,-5.839588,-35.201313,0.00,0.00,0.00,0.00,227.64,0.70,-138.45,-6.61,-2.97,49.06,32.00,1004.16,143.80,3.55,-30.12,256.00,0.01,-0.00,-0.01,66.10,-78.42,66.10,0,0
15/11/2018 12:42:11,47.85,-5.839588,-35.201313,0.00,0.00,0.00,1.00,227.64,0.70,-138.52,-6.74,-2.98,49.27,32.00,1004.10,143.05,4.56,-30.12,254.97,-0.00,0.00,-0.01,66.10,-78.84,66.10,0,0
15/11/2018 12:42:12,48.19,-5.839588,-35.201313,0.00,0.00,0.00,0.00,253.76,0.61,-139.00,-6.68,-3.83,48.70,32.00,1004.07,143.80,5.58,-31.12,256.00,0.00,0.00,-0.01,68.22,-77.18,68.22,0,0
15/11/2018 12:42:12,48.54,-5.839588,-35.201313,0.00,0.00,0.00,0.00,253.76,0.61,-138.71,-6.73,-3.23,48.43,32.00,1004.07,142.71,3.55,-29.11,256.00,0.00,-0.00,-0.01,67.37,-78.01,67.37,0,0
15/11/2018 12:42:13,48.88,-5.839587,-35.201313,0.00,0.00,0.00,1.00,253.76,0.61,-138.53,-6.43,-2.78,48.12,32.00,1004.07,143.05,4.56,-30.12,256.00,0.01,-0.00,-0.01,68.22,-78.42,68.22,0,0
15/11/2018 12:42:13,49.22,-5.839587,-35.201313,0.00,0.00,0.00,4.00,253.76,0.61,-138.30,-6.19,-2.83,49.13,32.10,1004.04,143.80,3.55,-30.12,256.00,-0.00,0.00,-0.01,66.53,-78.84,66.53,0,0
15/11/2018 12:42:13,49.57,-5.839587,-35.201313,0.00,0.00,0.00,4.00,253.76,0.61,-138.61,-6.48,-2.94,48.01,32.10,1004.13,143.80,4.56,-31.12,256.00,0.00,0.00,-0.01,67.80,-77.59,67.80,0,0
15/11/2018 12:42:14,49.92,-5.839587,-35.201313,0.00,0.00,0.00,3.00,250.71,0.78,-138.55,-6.56,-3.20,48.18,32.10,1004.10,143.55,4.56,-30.12,257.03,0.00,0.00,-0.01,67.80,-78.01,67.80,0,0
15/11/2018 12:42:14,50.27,-5.839587,-35.201313,0.00,0.00,0.00,3.00,250.71,0.78,-138.47,-6.70,-3.19,48.59,32.10,1004.01,143.80,4.56,-32.13,254.97,0.00,0.00,-0.01,66.95,-78.01,66.95,0,0
15/11/2018 12:42:15,50.62,-5.839588,-35.201313,0.00,0.00,0.00,4.00,250.71,0.78,-138.53,-6.60,-3.01,48.25,32.10,1004.13,143.05,5.58,-31.12,256.00,0.00,0.00,-0.01,66.10,-76.35,66.10,0,0
15/11/2018 12:42:15,50.97,-5.839588,-35.201313,0.00,0.00,0.00,4.00,250.71,0.78,-138.54,-6.51,-3.05,48.95,32.00,1004.10,143.30,4.56,-31.12,252.91,0.00,0.00,-0.01,66.10,-78.01,66.10,0,0
15/11/2018 12:42:15,51.31,-5.839588,-35.201313,0.00,0.00,0.00,3.00,250.71,0.78,-138.80,-6.61,-3.17,49.39,32.00,1004.13,143.05,3.55,-30.12,254.97,0.00,0.00,-0.01,65.68,-78.84,65.68,0,0
15/11/2018 12:42:15,51.65,-5.839588,-35.201313,0.00,0.00,0.00,3.00,250.71,0.78,-138.82,-6.43,-1.83,48.45,32.00,1004.20,142.46,3.55,-30.12,253.94,0.01,0.01,-0.01,66.10,-77.18,66.10,0,0
15/11/2018 12:42:17,51.99,-5.839590,-35.201313,0.00,0.00,0.00,3.00,227.27,0.37,-135.37,4.75,-4.20,44.34,32.00,1004.13,143.30,62.35,-12.05,287.94,1.19,0.00,-0.33,68.22,-70.54,68.22,0,0
15/11/2018 12:42:17,52.33,-5.839590,-35.201313,0.00,0.00,0.00,4.00,227.27,0.37,-106.02,1.19,-13.53,23.49,32.00,1004.13,143.05,43.09,-15.06,245.70,-0.02,-0.01,-1.65,93.22,-38.17,93.22,0,0
15/11/2018 12:42:17,52.68,-5.839590,-35.201313,0.00,0.00,0.00,3.00,227.27,0.37,-71.73,1.61,-1.58,-17.40,32.00,1004.13,143.30,-42.08,-31.12,263.21,0.30,0.16,-1.52,102.97,30.29,102.97,0,0
15/11/2018 12:42:17,53.03,-5.839590,-35.201313,0.00,0.00,0.00,4.00,227.27,0.37,-37.65,-10.99,10.77,-50.25,32.00,1004.10,143.80,-77.56,-22.09,231.28,0.17,0.07,-1.30,76.69,92.53,76.69,0,0
15/11/2018 12:42:18,53.38,-5.839588,-35.201316,0.00,0.00,0.00,4.00,298.69,1.43,-26.73,7.16,7.49,-64.34,32.00,1004.07,142.80,-15.71,-12.05,271.45,0.74,-0.37,-0.41,55.08,121.99,55.08,0,0
15/11/2018 12:42:19,53.73,-5.839587,-35.201320,0.00,0.00,0.00,4.00,298.69,1.43,-14.64,6.15,7.70,-76.33,32.00,1004.13,143.30,-1.52,46.18,201.40,-0.03,0.10,-0.51,32.63,136.93,32.63,0,0
15/11/2018 12:42:19,54.10,-5.839587,-35.201320,0.00,0.00,0.00,4.00,298.69,1.43,-4.61,1.51,6.91,-84.21,32.00,1004.04,143.30,-34.98,-36.14,239.52,-0.26,0.03,-0.29,10.17,135.68,10.17,0,0
15/11/2018 12:42:19,54.47,-5.839587,-35.201320,0.00,0.00,0.00,4.00,298.69,1.43,3.78,-9.71,2.99,-89.99,32.00,1004.19,143.05,-24.84,-54.21,337.38,0.30,0.23,-0.24,0.42,124.07,0.42,0,0
15/11/2018 12:42:20,54.82,-5.839587,-35.201328,0.00,0.00,0.00,4.00,219.90,2.59,-5.23,6.78,0.17,-87.41,32.00,1004.32,141.96,-64.38,18.07,239.52,0.74,-0.20,0.37,6.36,138.17,6.36,0,0
15/11/2018 12:42:20,55.15,-5.839587,-35.201328,0.00,0.00,0.00,4.00,219.90,2.59,3.34,-9.70,11.71,-87.91,32.00,1004.16,141.71,-57.28,29.11,223.03,-0.87,-0.04,-0.89,-0.85,136.93,-0.85,0,0
15/11/2018 12:42:21,55.50,-5.839590,-35.201328,0.00,0.00,0.00,3.00,219.90,2.59,-3.50,2.67,8.09,-83.62,32.00,1004.20,142.80,90.74,-44.17,287.94,0.39,0.22,0.05,10.17,124.48,10.17,0,0
15/11/2018 12:42:21,55.87,-5.839590,-35.201328,0.00,0.00,0.00,3.00,219.90,2.59,-3.91,-3.37,-7.11,-88.32,32.00,1004.29,142.46,8.62,-13.05,244.67,-0.21,0.17,0.01,6.78,133.20,6.78,0,0
15/11/2018 12:42:21,56.21,-5.839590,-35.201328,0.00,0.00,0.00,3.00,219.90,2.59,-5.17,-2.41,-1.52,-86.72,32.00,1004.20,141.96,-2.53,-13.05,264.24,0.08,0.13,0.10,7.63,130.29,7.63,0,0
15/11/2018 12:42:22,56.58,-5.839588,-35.201328,0.00,0.00,0.00,4.00,88.06,0.63,-6.93,-3.42,-0.74,-84.51,32.00,1004.20,142.21,-1.52,-13.05,252.91,-0.07,0.15,0.12,13.14,131.95,13.14,0,0
15/11/2018 12:42:22,56.94,-5.839588,-35.201328,0.00,0.00,0.00,4.00,88.06,0.63,-8.56,-1.92,-2.29,-82.62,32.00,1004.20,142.80,0.51,-12.05,253.94,0.07,-0.05,0.08,17.80,131.12,17.80,0,0
15/11/2018 12:42:22,57.30,-5.839588,-35.201328,0.00,0.00,0.00,4.00,88.06,0.63,-10.11,-2.61,-2.28,-80.27,32.00,1004.29,142.21,-1.52,-12.05,258.06,-0.03,-0.10,0.06,22.03,130.29,22.03,0,0
15/11/2018 12:42:22,57.65,-5.839588,-35.201328,0.00,0.00,0.00,4.00,88.06,0.63,-11.93,-2.14,-1.14,-79.57,32.00,1004.26,142.21,-2.53,-13.05,257.03,0.05,0.05,0.09,24.15,131.12,24.15,0,0
15/11/2018 12:42:22,58.01,-5.839588,-35.201328,0.00,0.00,0.00,3.00,88.06,0.63,-13.11,-2.96,-1.60,-77.16,32.00,1004.23,142.80,-2.53,-13.05,259.09,-0.03,0.01,0.07,30.08,130.71,30.08,0,0
15/11/2018 12:42:24,58.37,-5.839582,-35.201328,0.00,0.00,0.00,4.00,88.06,0.63,-14.85,-2.48,-2.41,-75.81,32.00,1004.23,142.21,-1.52,-12.05,253.94,0.01,-0.09,0.07,32.63,129.05,32.63,0,0
15/11/2018 12:42:24,58.72,-5.839582,-35.201328,0.00,0.00,0.00,4.00,88.06,0.63,-16.42,-2.42,-1.46,-74.40,32.00,1004.19,143.30,-1.52,-14.05,258.06,0.01,0.00,0.07,35.59,127.80,35.59,0,0
15/11/2018 12:42:24,59.06,-5.839582,-35.201328,0.00,0.00,0.00,3.00,88.06,0.63,-17.69,-2.94,-1.45,-71.90,32.00,1004.23,142.21,-1.52,-11.04,254.97,-0.04,0.00,0.06,41.95,127.39,41.95,0,0
15/11/2018 12:42:25,59.41,-5.839578,-35.201324,0.00,0.00,0.00,4.00,2.44,0.85,-19.30,-2.24,-1.83,-71.19,32.00,1004.26,142.21,-2.53,-13.05,259.09,0.04,-0.03,0.06,43.22,126.56,43.22,0,0
15/11/2018 12:42:26,59.75,-5.839578,-35.201324,0.00,0.00,0.00,3.00,2.44,0.85,-20.61,-2.64,-0.82,-69.42,32.00,1004.23,143.30,-2.53,-14.05,258.06,-0.01,0.09,0.07,47.46,125.31,47.46,0,0
15/11/2018 12:42:26,60.11,-5.839578,-35.201324,0.00,0.00,0.00,4.00,2.44,0.85,-22.12,-2.73,-1.99,-68.13,32.00,1004.19,141.96,-1.52,-13.05,258.06,0.00,-0.06,0.05,49.58,122.41,49.58,0,0
15/11/2018 12:42:26,60.48,-5.839578,-35.201324,0.00,0.00,-23.00,0.00,2.44,0.85,-23.20,-2.73,-2.06,-67.32,32.00,1004.19,143.55,-2.53,-12.05,258.06,0.00,-0.03,0.03,51.27,121.99,51.27,0,1
15/11/2018 12:42:26,60.85,-5.839578,-35.201324,0.00,0.00,-27.00,0.00,2.44,0.85,-24.12,-2.81,-1.43,-66.37,32.00,1004.10,142.55,-2.53,-13.05,259.09,-0.01,0.01,0.03,53.81,122.82,53.81,0,1
15/11/2018 12:42:27,61.22,-5.839578,-35.201320,0.00,0.00,-27.00,0.00,142.89,0.67,-24.80,-2.39,-1.91,-65.60,32.00,1004.23,141.96,-2.53,-11.04,258.06,0.01,-0.03,0.02,55.08,121.16,55.08,0,1
15/11/2018 12:42:28,61.59,-5.839582,-35.201320,0.00,0.00,-27.00,0.00,142.89,0.67,-25.57,-2.66,-1.10,-64.19,32.00,1004.23,142.21,-1.52,-13.05,259.09,-0.01,0.06,0.02,57.63,118.67,57.63,0,1
15/11/2018 12:42:28,61.93,-5.839582,-35.201320,0.00,0.00,-32.00,0.00,142.89,0.67,-26.15,-2.83,-1.42,-63.52,32.00,1004.16,142.21,-2.53,-12.05,254.97,-0.02,0.03,0.03,59.32,117.84,59.32,0,1
15/11/2018 12:42:28,62.30,-5.839582,-35.201320,0.00,0.00,-34.00,0.00,142.89,0.67,-26.90,-2.30,-1.17,-63.24,32.00,1004.35,141.96,-1.52,-13.05,259.09,0.03,0.04,0.03,60.59,118.67,60.59,0,1
15/11/2018 12:42:29,62.67,-5.839578,-35.201324,0.00,0.00,-36.00,0.00,142.89,0.67,-27.25,-2.70,-2.28,-63.04,32.00,1004.07,142.46,-2.53,-12.05,257.03,0.00,-0.09,0.01,60.59,118.26,60.59,0,1
15/11/2018 12:42:29,63.04,-5.839578,-35.201324,0.00,0.00,-39.00,0.00,142.89,0.67,-27.67,-2.88,-2.66,-62.31,32.00,1004.26,142.80,-3.55,-12.05,261.15,-0.03,-0.11,-0.00,61.02,116.18,61.02,0,1
15/11/2018 12:42:29,63.41,-5.839578,-35.201324,0.00,0.00,-39.00,0.00,142.89,0.67,-27.92,-2.52,-1.09,-62.08,32.00,1004.16,143.30,-3.55,-12.05,252.91,-0.02,0.02,-0.01,61.02,116.60,61.02,0,1
15/11/2018 12:42:30,63.78,-5.839573,-35.201328,0.00,0.00,-41.00,0.00,313.78,1.06,-28.19,-2.37,-1.00,-62.27,32.00,1004.20,143.30,-2.53,-12.05,254.97,0.03,0.06,0.01,61.86,117.01,61.86,0,1
15/11/2018 12:42:31,64.11,-5.839570,-35.201328,0.00,0.00,-41.00,0.00,313.78,1.06,-27.72,-2.54,-2.11,-62.60,32.00,1004.13,143.05,-2.53,-13.05,258.06,0.02,-0.02,-0.02,61.86,117.43,61.86,0,1
15/11/2018 12:42:31,64.48,-5.839570,-35.201328,0.00,0.00,-39.00,0.00,313.78,1.06,-27.64,-2.43,-1.66,-62.13,32.00,1004.13,143.30,-2.53,-14.05,259.09,-0.01,-0.03,-0.02,61.44,116.60,61.44,0,1
15/11/2018 12:42:31,64.85,-5.839570,-35.201328,0.00,0.00,-39.00,0.00,313.78,1.06,-27.30,-2.59,-1.01,-62.68,32.00,1004.20,142.46,-2.53,-12.05,257.03,0.02,0.08,-0.02,61.44,117.43,61.44,0,1
15/11/2018 12:42:32,65.23,-5.839570,-35.201328,0.00,0.00,-36.00,0.00,313.78,1.06,-26.70,-3.01,-1.67,-62.88,32.00,1004.16,143.05,-1.52,-12.05,256.00,-0.04,-0.00,-0.04,61.02,118.26,61.02,0,1
15/11/2018 12:42:32,65.59,-5.839570,-35.201328,0.00,0.00,-36.00,0.00,313.78,1.06,-26.17,-4.05,-1.69,-63.57,32.00,1004.29,142.80,0.51,-39.15,254.97,0.08,-0.02,-0.04,58.90,117.84,58.90,0,1
15/11/2018 12:42:32,65.97,-5.839570,-35.201328,0.00,0.00,-30.00,0.00,313.78,1.06,-21.07,-0.95,0.29,-67.63,32.00,1004.16,142.46,3.55,3.01,252.91,0.01,0.19,-0.33,52.12,123.65,52.12,0,1
15/11/2018 12:42:32,66.34,-5.839570,-35.201328,0.00,0.00,-5.00,0.00,313.78,1.06,-14.82,0.32,-0.68,-73.79,32.00,1004.20,142.80,-9.63,1.00,262.18,0.04,0.16,-0.23,39.41,126.56,39.41,0,1
15/11/2018 12:42:34,66.71,-5.839568,-35.201324,0.00,0.00,6.00,0.00,313.78,1.06,-10.12,-2.21,-2.32,-77.06,32.00,1004.23,141.71,-1.52,-13.05,257.03,-0.03,-0.10,-0.25,29.66,129.88,29.66,0,1
15/11/2018 12:42:34,67.09,-5.839568,-35.201324,0.00,0.00,20.00,0.00,313.78,1.06,-6.63,-2.70,-2.39,-81.05,32.00,1004.20,142.46,-3.55,-13.05,259.09,-0.04,-0.12,-0.22,19.92,129.88,19.92,0,1
15/11/2018 12:42:34,67.45,-5.839568,-35.201324,0.00,0.00,31.00,0.00,313.78,1.06,-4.04,-3.02,-0.41,-83.48,32.00,1004.16,142.21,57.28,-30.12,279.69,-0.04,0.10,-0.12,13.98,130.71,13.98,0,1
15/11/2018 12:42:35,67.82,-5.839572,-35.201320,0.00,0.00,36.00,0.00,313.78,1.06,-4.95,-3.95,-2.66,-86.06,32.00,1004.10,142.21,-10.65,-17.07,260.12,-0.05,0.08,0.08,11.86,130.71,11.86,0,1
15/11/2018 12:42:35,68.20,-5.839572,-35.201320,0.00,0.00,31.00,0.00,313.78,1.06,-4.31,-0.52,-4.89,-84.80,32.00,1004.10,142.80,-17.74,-3.01,267.33,0.11,-0.13,-0.10,11.02,129.46,11.02,0,1
15/11/2018 12:42:35,68.57,-5.839572,-35.201320,0.00,0.00,36.00,0.00,313.78,1.06,-3.37,-3.17,-1.87,-83.62,32.00,1004.38,142.80,2.53,-15.06,256.00,-0.05,-0.02,-0.13,11.86,131.12,11.86,0,1
15/11/2018 12:42:35,68.93,-5.839572,-35.201320,0.00,0.00,36.00,0.00,313.78,1.06,-4.48,-2.80,-1.01,-84.81,32.00,1004.23,142.21,-0.51,-21.08,257.03,-0.08,-0.05,0.00,11.86,129.05,11.86,0,1
15/11/2018 12:42:36,69.31,-5.839575,-35.201320,0.00,0.00,27.00,0.00,206.70,0.87,-6.68,-3.34,0.80,-84.30,32.00,1004.13,143.05,-8.62,-16.06,257.03,0.04,0.04,-0.03,13.14,130.71,13.14,0,1
15/11/2018 12:42:36,69.68,-5.839575,-35.201320,0.00,0.00,29.00,0.00,206.70,0.87,-6.69,-4.04,-0.01,-84.00,32.00,1004.20,142.21,-1.52,-11.04,256.00,-0.01,0.04,0.05,13.56,130.29,13.56,0,1
15/11/2018 12:42:36,70.06,-5.839575,-35.201320,0.00,0.00,27.00,0.00,206.70,0.87,-6.28,-2.43,-2.15,-83.72,32.00,1004.20,142.21,-0.51,-10.04,252.91,0.01,0.00,-0.04,14.83,131.54,14.83,0,1
15/11/2018 12:42:38,70.43,-5.839575,-35.201320,0.00,0.00,27.00,0.00,206.70,0.87,-7.55,-2.95,-0.49,-83.36,32.00,1004.20,142.80,-2.53,-10.04,252.91,0.01,0.06,0.05,15.25,130.29,15.25,0,1
15/11/2018 12:42:38,70.79,-5.839575,-35.201320,0.00,0.00,22.00,0.00,206.70,0.87,-8.39,-2.03,-1.54,-81.85,32.00,1004.16,143.05,-1.52,-12.05,262.18,0.06,0.01,0.04,19.07,130.29,19.07,0,1
15/11/2018 12:42:38,71.17,-5.839575,-35.201320,0.00,0.00,22.00,0.00,206.70,0.87,-5.99,-1.02,-1.17,-82.51,32.00,1004.20,142.80,-10.65,-4.02,267.33,0.00,-0.07,-0.23,15.68,130.71,15.68,0,1
15/11/2018 12:42:38,71.54,-5.839575,-35.201320,45.00,0.00,31.00,0.00,206.70,0.87,-4.64,-2.29,-1.23,-84.92,32.00,1004.13,143.05,-1.52,-11.04,259.09,-0.02,0.04,-0.05,11.44,130.29,11.44,0,1
15/11/2018 12:42:40,71.90,-5.839575,-35.201316,90.00,0.00,33.00,24.00,206.70,0.87,-5.13,-2.56,-2.03,-85.40,32.00,1004.10,143.05,8.62,0.00,246.73,-0.01,-0.02,0.04,10.59,130.71,10.59,0,1
15/11/2018 12:42:40,72.28,-5.839575,-35.201316,135.00,0.00,31.00,49.00,206.70,0.87,-6.75,2.07,-4.36,-83.73,32.00,1004.20,142.21,6.59,21.08,253.94,0.04,0.04,0.05,15.68,130.71,15.68,0,1
15/11/2018 12:42:40,72.65,-5.839575,-35.201316,135.00,0.00,31.00,74.00,206.70,0.87,-5.27,1.38,-2.00,-83.45,32.00,1004.10,143.05,-4.56,7.03,258.06,-0.00,-0.03,-0.10,15.68,129.88,15.68,0,1
15/11/2018 12:42:41,73.02,-5.839573,-35.201316,112.50,0.00,38.00,74.00,206.70,0.87,-1.87,-0.87,-1.45,-86.51,31.80,1003.55,148.16,-4.56,5.02,264.24,0.05,-0.02,-0.19,6.78,130.71,6.78,0,1
15/11/2018 12:42:41,73.39,-5.839573,-35.201316,180.00,0.00,51.00,61.00,206.70,0.87,1.79,-0.91,-5.62,-89.29,31.80,1003.49,148.41,-7.60,5.02,259.09,-0.01,0.01,-0.21,0.85,130.29,0.85,0,1
15/11/2018 12:42:41,73.76,-5.839573,-35.201316,135.00,0.00,63.00,100.00,206.70,0.87,6.46,2.48,-3.20,-93.46,31.80,1003.46,149.16,-5.58,8.03,274.54,0.02,0.06,-0.26,-8.90,128.22,-8.90,0,1
15/11/2018 12:42:42,74.13,-5.839572,-35.201320,90.00,0.00,76.00,74.00,328.65,2.65,12.93,1.42,-0.47,-100.77,31.80,1003.43,148.41,6.59,-21.08,257.03,0.01,-0.01,-0.34,-24.15,124.90,-24.15,0,1
15/11/2018 12:42:43,74.50,-5.839567,-35.201320,45.00,0.00,90.00,49.00,328.65,2.65,19.67,-3.36,-5.83,-107.42,31.90,1003.35,149.42,14.70,-5.02,254.97,0.01,-0.08,-0.35,-37.29,118.26,-37.29,0,1
15/11/2018 12:42:43,74.87,-5.839567,-35.201320,0.00,0.00,90.00,24.00,328.65,2.65,25.88,0.40,-1.38,-113.58,31.90,1003.49,148.66,8.62,-20.08,266.30,-0.01,0.04,-0.30,-46.61,108.71,-46.61,0,1
15/11/2018 12:42:43,75.25,-5.839567,-35.201320,45.00,0.00,90.00,0.00,328.65,2.65,31.79,-4.31,-2.84,-118.42,31.90,1003.40,148.66,10.65,-2.01,262.18,-0.07,-0.03,-0.32,-53.39,97.93,-53.39,0,1
15/11/2018 12:42:44,75.59,-5.839560,-35.201320,90.00,0.00,90.00,3.00,338.26,3.30,37.25,-0.73,-4.85,-126.82,32.00,1003.43,149.42,9.63,2.01,250.85,-0.05,-0.02,-0.30,-62.71,85.48,-62.71,0,0
